Configuration,Video,FPS,MPJPE,Jitter
scale0.25_v8n,Idle+jumpimg_jack,73.18979832128112,0.009165959390337578,0.0024074959
scale0.25_v8n,Idle,82.86636717442641,0.0048056029752335154,0.00021604417
scale0.25_v8n,jumping_jack,51.375598311867265,0.013426925894649736,0.006450887
scale0.50_v8n,Idle+jumpimg_jack,70.70101830418301,0.008540896620640762,0.0025349506
scale0.50_v8n,Idle,82.75211097556664,0.004817081858000976,0.00020661397
scale0.50_v8n,jumping_jack,54.47120094103258,0.01296291018568623,0.006397157
scale1.00_v8n,Idle+jumpimg_jack,58.03237627399948,0.008509612612856338,0.0024662968
scale1.00_v8n,Idle,64.38682647533602,0.0048096173879190315,0.00020475728
scale1.00_v8n,jumping_jack,46.0597577171601,0.013084320080476233,0.006488833
